mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin
221	214	640	658	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	2694		articStaccatoAbove									
221	214	639	657	0.0		0	0	Dynamic	3/4	2	1	0				sf										
221	214	639	657	3.0		0	0	Chord	3/4	2	1	3/4	1/2	3/2	2695		articStaccatoBelow									
221	214	639	657	0.0		0	0	Dynamic	3/4	3	1	0				sf										
221	214	639	657	3.0		0	0	Chord	3/4	3	1	3/4	1/2	3/2	2696		articStaccatoBelow									
221	214	639	657	0.0		0	0	Dynamic	3/4	4	1	0				sf										
221	214	639	657	3.0		0	0	Chord	3/4	4	1	3/4	1/2	3/2	2697		articStaccatoBelow									
222	215	642	660	0.0		0	0	Dynamic	3/4	2	1	0				sf										
222	215	642	660	3.0		0	0	Chord	3/4	2	1	3/4	1/2	3/2	2698		articStaccatoBelow									
222	215	642	660	0.0		0	0	Dynamic	3/4	3	1	0				sf										
222	215	642	660	3.0		0	0	Chord	3/4	3	1	3/4	1/2	3/2	2699		articStaccatoBelow									
222	215	642	660	0.0		0	0	Dynamic	3/4	4	1	0				sf										
222	215	642	660	3.0		0	0	Chord	3/4	4	1	3/4	1/2	3/2	2700		articStaccatoBelow									
223	216	645	663	1.0		0	0	Chord	3/4	2	1	1/4	1/4	1	2701		articStaccatoBelow									
223	216	646	664	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	2702		articStaccatoBelow									
223	216	647	665	1.0		1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	2703		articStaccatoBelow									
223	216	645	663	1.0		0	0	Chord	3/4	3	1	1/4	1/4	1	2704		articStaccatoBelow									
223	216	646	664	1.0		1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	2705		articStaccatoBelow									
223	216	647	665	1.0		1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	2706		articStaccatoBelow									
223	216	645	663	1.0		0	0	Chord	3/4	4	1	1/4	1/4	1	2707		articStaccatoBelow									
223	216	646	664	1.0		1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	2708		articStaccatoBelow									
223	216	647	665	1.0		1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	2709		articStaccatoBelow									
224	217	648	666	1.0		0	0	Chord	3/4	2	1	1/4	1/4	1	2710		articStaccatoBelow									
224	217	649	667	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	2711		articStaccatoBelow									
224	217	650	668	1.0		1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	2712		articStaccatoBelow									
224	217	648	666	1.0		0	0	Chord	3/4	3	1	1/4	1/4	1	2713		articStaccatoBelow									
224	217	649	667	1.0		1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	2714		articStaccatoBelow									
224	217	650	668	1.0		1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	2715		articStaccatoBelow									
224	217	648	666	1.0		0	0	Chord	3/4	4	1	1/4	1/4	1	2716		articStaccatoBelow									
224	217	649	667	1.0		1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	2717		articStaccatoBelow									
224	217	650	668	1.0		1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	2718		articStaccatoBelow									
225	218	651	669	0.0		0	0	StaffText	2/2	1	1	0						"<font size=""9.7197""/><font face=""Times New Roman""/>L'istesso tempo"								
225	218	651	669	2.0		0	0	Chord	2/2	2	1	1/2	1/2	1	2719		articStaccatoAbove									
225	218	653	671	2.0		1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	2720		articStaccatoBelow									
225	218	651	669	2.0		0	0	Chord	2/2	3	1	1/2	1/2	1	2721		articStaccatoBelow									
225	218	653	671	2.0		1/2	1/2	Chord	2/2	3	1	1/2	1/2	1	2722		articStaccatoBelow									
225	218	651	669	2.0		0	0	Chord	2/2	4	1	1/2	1/2	1	2723		articStaccatoBelow									
225	218	653	671	2.0		1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	2724		articStaccatoBelow									
226	219	655	673	2.0		0	0	Chord	2/2	2	1	1/2	1/2	1	2725		articStaccatoBelow									
226	219	657	675	2.0		1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	2726		articStaccatoAbove									
226	219	655	673	2.0		0	0	Chord	2/2	3	1	1/2	1/2	1	2727		articStaccatoBelow									
226	219	657	675	2.0		1/2	1/2	Chord	2/2	3	1	1/2	1/2	1	2728		articStaccatoAbove									
226	219	655	673	2.0		0	0	Chord	2/2	4	1	1/2	1/2	1	2729		articStaccatoBelow									
226	219	657	675	2.0		1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	2730		articStaccatoBelow									
227	220	659	677	1.0		0	0	Chord	2/2	2	1	1/4	1/4	1	2731		articStaccatoBelow									
227	220	660	678	1.0		1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	2732		articStaccatoBelow									
227	220	661	679	1.0		1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	2733		articStaccatoBelow									
227	220	662	680	1.0		3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	2734		articStaccatoBelow									
227	220	659	677	1.0		0	0	Chord	2/2	3	1	1/4	1/4	1	2735		articStaccatoBelow									
227	220	660	678	1.0		1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	2736		articStaccatoBelow									
227	220	661	679	1.0		1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	2737		articStaccatoBelow									
227	220	662	680	1.0		3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	2738		articStaccatoBelow									
227	220	659	677	1.0		0	0	Chord	2/2	4	1	1/4	1/4	1	2739		articStaccatoBelow									
227	220	660	678	1.0		1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	2740		articStaccatoBelow									
227	220	661	679	1.0		1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	2741		articStaccatoBelow									
227	220	662	680	1.0		3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	2742		articStaccatoBelow									
228	221	666	684	0.0		3/4	3/4	StaffText	2/2	1	1	0						"<font size=""9.7197""/><font face=""Times New Roman""/>L'istesso tempo"								
228	221	666	684	0.0		3/4	3/4	StaffText	2/2	1	1	0						"<font size=""9.7197""/><font face=""Times New Roman""/>p  dol."								
228	221	666	684	1.0		3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	2743									593		
228	221	663	681	1.0		0	0	Chord	2/2	2	1	1/4	1/4	1	2744											
228	221	664	682	1.0		1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	2745											
228	221	665	683	0.0		1/2	1/2	Dynamic	2/2	2	1	0				p										
228	221	665	683	1.0		1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	2746											
228	221	666	684	0.5		3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	2747									594		
228	221	1333/2	1369/2	0.5		7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	2748									594		
228	221	663	681	1.0		0	0	Chord	2/2	3	1	1/4	1/4	1	2749											
228	221	664	682	1.0		1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	2750											
228	221	665	683	0.0		1/2	1/2	Dynamic	2/2	3	1	0				p										
228	221	665	683	2.0		1/2	1/2	Chord	2/2	3	1	1/2	1/2	1	2751											
228	221	663	681	1.0		0	0	Chord	2/2	4	1	1/4	1/4	1	2752											
228	221	664	682	1.0		1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	2753											
228	221	665	683	0.0		1/2	1/2	Dynamic	2/2	4	1	0				p										
228	221	665	683	2.0		1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	2754											
229	222	667	685	0.0		0	0	Dynamic	3/4	1	1	0				p										
229	222	669	687	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	2755									595		
229	222	667	685	3.0		0	0	Chord	3/4	1	2	3/4	1/2	3/2	2756											
229	222	667	685	0.5		0	0	Chord	3/4	2	1	1/8	1/8	1	2757									594		
229	222	1335/2	1371/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	2758									594		
229	222	668	686	0.5		1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	2759									594		
229	222	1337/2	1373/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	2760											
229	222	669	687	0.5		1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	2761									596		
229	222	1339/2	1375/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	2762									596		
229	222	667	685	2.0		0	0	Chord	3/4	3	1	1/2	1/2	1	2763											
229	222	669	687	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	2764									597		
229	222	1339/2	1375/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	2765									597		
229	222	667	685	3.0		0	0	Chord	3/4	4	1	3/4	1/2	3/2	2766											
230	223	672	690	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	2767									598		
230	223	670	688	3.0		0	0	Chord	3/4	1	2	3/4	1/2	3/2	2768											
230	223	670	688	0.5		0	0	Chord	3/4	2	1	1/8	1/8	1	2769									596		
230	223	1341/2	1377/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	2770									596		
230	223	671	689	0.5		1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	2771									596		
230	223	1343/2	1379/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	2772											
230	223	672	690	0.5		1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	2773									599		
230	223	1345/2	1381/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	2774									599		
230	223	670	688	0.5		0	0	Chord	3/4	3	1	1/8	1/8	1	2775									597		
230	223	1341/2	1377/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	2776									597		
230	223	671	689	0.5		1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	2777									597		
230	223	1343/2	1379/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	2778											
230	223	672	690	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	2779									600		
230	223	1345/2	1381/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	2780									600		
230	223	670	688	2.0		0	0	Chord	3/4	4	1	1/2	1/2	1	2781											
230	223	672	690	0.5		1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	2782									601		
230	223	1345/2	1381/2	0.5		5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	2783									601		
231	224	673	691	0.0		0	0	StaffText	3/4	1	1	0						"<font size=""9.7197""/><font face=""Times New Roman""/><i>cresc.</i>"								
231	224	675	693	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	2784									602		
231	224	673	691	3.0		0	0	Chord	3/4	1	2	3/4	1/2	3/2	2785											
231	224	673	691	0.0		0	0	StaffText	3/4	2	1	0						"<font size=""9.7197""/><font face=""Times New Roman""/><i>cresc.</i>"						599		
231	224	673	691	0.5		0	0	Chord	3/4	2	1	1/8	1/8	1	2786									599		
231	224	1347/2	1383/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	2787									599		
231	224	674	692	0.5		1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	2788									599		
231	224	1349/2	1385/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	2789											
231	224	675	693	0.5		1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	2790									603		
231	224	1351/2	1387/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	2791									603		
231	224	673	691	0.0		0	0	StaffText	3/4	3	1	0						"<font size=""9.7197""/><font face=""Times New Roman""/><i>cresc.</i>"						600		
231	224	673	691	0.5		0	0	Chord	3/4	3	1	1/8	1/8	1	2792									600		
231	224	1347/2	1383/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	2793									600		
231	224	674	692	0.5		1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	2794									600		
231	224	1349/2	1385/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	2795											
231	224	675	693	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	2796									604		
231	224	1351/2	1387/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	2797									604		
231	224	673	691	0.0		0	0	StaffText	3/4	4	1	0						"<font size=""9.7197""/><font face=""Times New Roman""/><i>cresc.</i>"						601		
231	224	673	691	0.5		0	0	Chord	3/4	4	1	1/8	1/8	1	2798									601		
231	224	1347/2	1383/2	0.5		1/8	1/8	Chord	3/4	4	1	1/8	1/8	1	2799									601		
231	224	674	692	0.5		1/4	1/4	Chord	3/4	4	1	1/8	1/8	1	2800									601		
231	224	1349/2	1385/2	0.5		3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	2801											
231	224	675	693	1.0		1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	2802											
232	225	676	694	1.0		0	0	Chord	3/4	1	1	1/4	1/4	1	2803									602		
232	225	677	695	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	2804									602		
232	225	678	696	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	2805									602		
232	225	676	694	3.0		0	0	Chord	3/4	1	2	3/4	1/2	3/2	2806											
232	225	676	694	0.5		0	0	Chord	3/4	2	1	1/8	1/8	1	2807									603		
232	225	1353/2	1389/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	2808									603		
232	225	677	695	0.5		1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	2809									603		
232	225	1355/2	1391/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	2810									603		
232	225	678	696	0.5		1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	2811									603		
232	225	1357/2	1393/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	2812											
232	225	676	694	0.5		0	0	Chord	3/4	3	1	1/8	1/8	1	2813									604		
232	225	1353/2	1389/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	2814									604		
232	225	677	695	0.5		1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	2815									604		
232	225	1355/2	1391/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	2816									604		
232	225	678	696	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	2817									604		
232	225	1357/2	1393/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	2818											
232	225	676	694	3.0		0	0	Chord	3/4	4	1	3/4	1/2	3/2	2819											
233	226	679	697	2.0		0	0	Chord	3/4	1	1	1/2	1/2	1	2820											
233	226	681	699	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	2821									605		
233	226	679	697	3.0		0	0	Chord	3/4	1	2	3/4	1/2	3/2	2822											
233	226	679	697	0.5		0	0	Chord	3/4	2	1	1/8	1/8	1	2823									606		
233	226	1359/2	1395/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	2824									606		
233	226	680	698	0.5		1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	2825									606		
233	226	1361/2	1397/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	2826									606		
233	226	681	699	0.5		1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	2827									606		
233	226	1363/2	1399/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	2828											
233	226	679	697	0.5		0	0	Chord	3/4	3	1	1/8	1/8	1	2829									607		
233	226	1359/2	1395/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	2830									607		
233	226	680	698	0.5		1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	2831									607		
233	226	1361/2	1397/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	2832											
233	226	681	699	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	2833									608		
233	226	1363/2	1399/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	2834											
233	226	679	697	3.0		0	0	Chord	3/4	4	1	3/4	1/2	3/2	2835											
234	227	682	700	1.0		0	0	Chord	3/4	1	1	1/4	1/4	1	2836									605		
234	227	683	701	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	2837									605		
234	227	684	702	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	2838									605		
234	227	682	700	3.0		0	0	Chord	3/4	1	2	3/4	1/2	3/2	2839											
234	227	682	700	0.5		0	0	Chord	3/4	2	1	1/8	1/8	1	2840									609		
234	227	1365/2	1401/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	2841									609		
234	227	683	701	0.5		1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	2842									609		
234	227	1367/2	1403/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	2843									609		
234	227	684	702	0.5		1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	2844									609		
234	227	1369/2	1405/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	2845									609		
234	227	682	700	0.5		0	0	Chord	3/4	3	1	1/8	1/8	1	2846									610		
234	227	1365/2	1401/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	2847									610		
234	227	683	701	0.5		1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	2848									610		
234	227	1367/2	1403/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	2849									610		
234	227	684	702	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	2850									610		
234	227	1369/2	1405/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	2851											
234	227	682	700	3.0		0	0	Chord	3/4	4	1	3/4	1/2	3/2	2852											
235	228	685	703	0.5		0	0	Chord	3/4	1	1	1/8	1/8	1	2853									605		
235	228	1371/2	1407/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	2854									605		
235	228	686	704	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	2855											
235	228	687	705	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	2856									611		
235	228	685	703	3.0		0	0	Chord	3/4	1	2	3/4	1/2	3/2	2857											
235	228	685	703	0.5		0	0	Chord	3/4	2	1	1/8	1/8	1	2858									609		
235	228	1371/2	1407/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	2859									609		
235	228	686	704	0.5		1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	2860									609		
235	228	1373/2	1409/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	2861									609		
235	228	687	705	0.5		1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	2862									609		
235	228	1375/2	1411/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	2863											
235	228	685	703	0.5		0	0	Chord	3/4	3	1	1/8	1/8	1	2864									612		
235	228	1371/2	1407/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	2865									612		
235	228	686	704	0.5		1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	2866									612		
235	228	1373/2	1409/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	2867									612		
235	228	687	705	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	2868									612		
235	228	1375/2	1411/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	2869											
235	228	685	703	3.0		0	0	Chord	3/4	4	1	3/4	1/2	3/2	2870											
236	229	688	706	1.0		0	0	Chord	3/4	1	1	1/4	1/4	1	2871									611		
236	229	689	707	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	2872									611		
236	229	690	708	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	2873									611		
236	229	688	706	3.0		0	0	Chord	3/4	1	2	3/4	1/2	3/2	2874											
236	229	688	706	0.5		0	0	Chord	3/4	2	1	1/8	1/8	1	2875									613		
236	229	1377/2	1413/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	2876									613		
236	229	689	707	0.5		1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	2877									613		
236	229	1379/2	1415/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	2878									613		
236	229	690	708	0.5		1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	2879									613		
236	229	1381/2	1417/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	2880											
236	229	688	706	0.5		0	0	Chord	3/4	3	1	1/8	1/8	1	2881									614		
236	229	1377/2	1413/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	2882									614		
236	229	689	707	0.5		1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	2883									614		
236	229	1379/2	1415/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	2884									614		
236	229	690	708	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	2885									614		
236	229	1381/2	1417/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	2886											
236	229	688	706	3.0		0	0	Chord	3/4	4	1	3/4	1/2	3/2	2887											
237	230	691	709	2.0		0	0	Chord	3/4	1	1	1/2	1/2	1	2888											
237	230	693	711	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	2889									615		
237	230	691	709	3.0		0	0	Chord	3/4	1	2	3/4	1/2	3/2	2890											
237	230	691	709	0.5		0	0	Chord	3/4	2	1	1/8	1/8	1	2891									616		
237	230	1383/2	1419/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	2892									616		
237	230	692	710	0.5		1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	2893									616		
237	230	1385/2	1421/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	2894									616		
237	230	693	711	0.5		1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	2895									616		
237	230	1387/2	1423/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	2896											
237	230	691	709	0.5		0	0	Chord	3/4	3	1	1/8	1/8	1	2897									617		
237	230	1383/2	1419/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	2898									617		
237	230	692	710	0.5		1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	2899									617		
237	230	1385/2	1421/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	2900									617		
237	230	693	711	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	2901									617		
237	230	1387/2	1423/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	2902											
237	230	691	709	3.0		0	0	Chord	3/4	4	1	3/4	1/2	3/2	2903											
238	231	694	712	1.0		0	0	Chord	3/4	1	1	1/4	1/4	1	2904									615		
238	231	695	713	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	2905									615		
238	231	696	714	0.5		1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	2906									615		
238	231	1393/2	1429/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	2907									615		
238	231	694	712	3.0		0	0	Chord	3/4	1	2	3/4	1/2	3/2	2908											
238	231	694	712	0.5		0	0	Chord	3/4	2	1	1/8	1/8	1	2909									618		
238	231	1389/2	1425/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	2910									618		
238	231	695	713	0.5		1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	2911									618		
238	231	1391/2	1427/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	2912											
238	231	696	714	0.5		1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	2913									619		
238	231	1393/2	1429/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	2914									619		
238	231	694	712	0.5		0	0	Chord	3/4	3	1	1/8	1/8	1	2915									620		
238	231	1389/2	1425/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	2916											
238	231	695	713	0.5		1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	2917									621		
238	231	1391/2	1427/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	2918											
238	231	696	714	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	2919									622		
238	231	1393/2	1429/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	2920									622		
238	231	694	712	3.0		0	0	Chord	3/4	4	1	3/4	1/2	3/2	2921											
239	232	697	715	2.0		0	0	Chord	3/4	1	1	1/2	1/2	1	2922											
239	232	699	717	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	2923									623		
239	232	697	715	3.0		0	0	Chord	3/4	1	2	3/4	1/2	3/2	2924											
239	232	697	715	0.5		0	0	Chord	3/4	2	1	1/8	1/8	1	2925									619		
239	232	1395/2	1431/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	2926									619		
239	232	698	716	0.5		1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	2927									619		
239	232	1397/2	1433/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	2928											
239	232	699	717	0.5		1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	2929									624		
239	232	1399/2	1435/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	2930									624		
239	232	697	715	0.5		0	0	Chord	3/4	3	1	1/8	1/8	1	2931									622		
239	232	1395/2	1431/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	2932									622		
239	232	698	716	0.5		1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	2933									622		
239	232	1397/2	1433/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	2934											
239	232	699	717	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	2935									625		
239	232	1399/2	1435/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	2936									625		
239	232	697	715	3.0		0	0	Chord	3/4	4	1	3/4	1/2	3/2	2937											
240	233	700	718	1.0		0	0	Chord	3/4	1	1	1/4	1/4	1	2938									623		
240	233	701	719	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	2939									623		
240	233	702	720	0.5		1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	2940									623		
240	233	1405/2	1441/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	2941											
240	233	700	718	3.0		0	0	Chord	3/4	1	2	3/4	1/2	3/2	2942											
240	233	700	718	0.5		0	0	Chord	3/4	2	1	1/8	1/8	1	2943									624		
240	233	1401/2	1437/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	2944									624		
240	233	701	719	0.5		1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	2945									624		
240	233	1403/2	1439/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	2946											
240	233	702	720	0.5		1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	2947									626		
240	233	1405/2	1441/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	2948									626		
240	233	700	718	0.5		0	0	Chord	3/4	3	1	1/8	1/8	1	2949									625		
240	233	1401/2	1437/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	2950									625		
240	233	701	719	0.5		1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	2951									625		
240	233	1403/2	1439/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	2952											
240	233	702	720	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	2953									627		
240	233	1405/2	1441/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	2954									627		
