mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	system_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin
219	219	1751/2	1751/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	3945		articStaccatoAbove										
219	219	1751/2	1751/2	0.0	7/8	7/8	StaffText	4/4	4	1	0						"<font size=""9.7197""/><font face=""Times New Roman""/><i>cresc.</i>"									
219	219	1751/2	1751/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	3946												
220	220	876	876	0.75	0	0	Chord	4/4	1	1	3/16	1/8	3/2	3947										835		
220	220	3507/4	3507/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	3948												
220	220	877	877	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	3949		articStaccatoAbove										
220	220	1755/2	1755/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	3950		articStaccatoAbove										
220	220	878	878	0.75	1/2	1/2	Chord	4/4	1	1	3/16	1/8	3/2	3951										836		
220	220	3515/4	3515/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	3952												
220	220	879	879	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	3953		articStaccatoAbove										
220	220	1759/2	1759/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	3954		articStaccatoAbove										
220	220	876	876	0.75	0	0	Chord	4/4	2	1	3/16	1/8	3/2	3955										837		
220	220	3507/4	3507/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	3956												
220	220	877	877	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	3957		articStaccatoAbove										
220	220	1755/2	1755/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	3958		articStaccatoAbove										
220	220	878	878	0.75	1/2	1/2	Chord	4/4	2	1	3/16	1/8	3/2	3959										838		
220	220	3515/4	3515/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	3960												
220	220	879	879	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	3961		articStaccatoAbove										
220	220	1759/2	1759/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	3962		articStaccatoAbove										
220	220	876	876	0.75	0	0	Chord	4/4	3	1	3/16	1/8	3/2	3963										839		
220	220	3507/4	3507/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16	1/16	1	3964												
220	220	877	877	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	3965		articStaccatoAbove										
220	220	1755/2	1755/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	3966		articStaccatoAbove										
220	220	878	878	0.75	1/2	1/2	Chord	4/4	3	1	3/16	1/8	3/2	3967										840		
220	220	3515/4	3515/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16	1/16	1	3968												
220	220	879	879	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	3969		articStaccatoAbove										
220	220	1759/2	1759/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	3970		articStaccatoAbove										
220	220	876	876	0.75	0	0	Chord	4/4	4	1	3/16	1/8	3/2	3971										841		
220	220	3507/4	3507/4	0.25	3/16	3/16	Chord	4/4	4	1	1/16	1/16	1	3972												
220	220	877	877	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	3973		articStaccatoAbove										
220	220	1755/2	1755/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	3974		articStaccatoAbove										
220	220	878	878	0.75	1/2	1/2	Chord	4/4	4	1	3/16	1/8	3/2	3975										842		
220	220	3515/4	3515/4	0.25	11/16	11/16	Chord	4/4	4	1	1/16	1/16	1	3976												
220	220	879	879	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	3977		articStaccatoAbove										
220	220	1759/2	1759/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	3978		articStaccatoAbove										
221	221	880	880	0.75	0	0	Chord	4/4	1	1	3/16	1/8	3/2	3979										843		
221	221	3523/4	3523/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	3980												
221	221	881	881	0.75	1/4	1/4	Chord	4/4	1	1	3/16	1/8	3/2	3981										844		
221	221	3527/4	3527/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	3982												
221	221	882	882	0.75	1/2	1/2	Chord	4/4	1	1	3/16	1/8	3/2	3983										845		
221	221	3531/4	3531/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	3984												
221	221	883	883	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	3985										846		
221	221	3535/4	3535/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	3986												
221	221	880	880	0.75	0	0	Chord	4/4	2	1	3/16	1/8	3/2	3987										847		
221	221	3523/4	3523/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	3988												
221	221	881	881	0.75	1/4	1/4	Chord	4/4	2	1	3/16	1/8	3/2	3989										848		
221	221	3527/4	3527/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	3990												
221	221	882	882	0.75	1/2	1/2	Chord	4/4	2	1	3/16	1/8	3/2	3991										849		
221	221	3531/4	3531/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	3992												
221	221	883	883	0.75	3/4	3/4	Chord	4/4	2	1	3/16	1/8	3/2	3993										850		
221	221	3535/4	3535/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	3994												
221	221	880	880	0.75	0	0	Chord	4/4	3	1	3/16	1/8	3/2	3995										851		
221	221	3523/4	3523/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16	1/16	1	3996												
221	221	881	881	0.75	1/4	1/4	Chord	4/4	3	1	3/16	1/8	3/2	3997										852		
221	221	3527/4	3527/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16	1/16	1	3998												
221	221	882	882	0.75	1/2	1/2	Chord	4/4	3	1	3/16	1/8	3/2	3999										853		
221	221	3531/4	3531/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16	1/16	1	4000												
221	221	883	883	0.75	3/4	3/4	Chord	4/4	3	1	3/16	1/8	3/2	4001										854		
221	221	3535/4	3535/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16	1/16	1	4002												
221	221	880	880	0.75	0	0	Chord	4/4	4	1	3/16	1/8	3/2	4003										855		
221	221	3523/4	3523/4	0.25	3/16	3/16	Chord	4/4	4	1	1/16	1/16	1	4004												
221	221	881	881	0.75	1/4	1/4	Chord	4/4	4	1	3/16	1/8	3/2	4005										856		
221	221	3527/4	3527/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16	1/16	1	4006												
221	221	882	882	0.75	1/2	1/2	Chord	4/4	4	1	3/16	1/8	3/2	4007										857		
221	221	3531/4	3531/4	0.25	11/16	11/16	Chord	4/4	4	1	1/16	1/16	1	4008												
221	221	883	883	0.75	3/4	3/4	Chord	4/4	4	1	3/16	1/8	3/2	4009										858		
221	221	3535/4	3535/4	0.25	15/16	15/16	Chord	4/4	4	1	1/16	1/16	1	4010												
222	222	884	884	0.75	0	0	Chord	4/4	1	1	3/16	1/8	3/2	4011										859		
222	222	3539/4	3539/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	4012												
222	222	885	885	0.75	1/4	1/4	Chord	4/4	1	1	3/16	1/8	3/2	4013										860		
222	222	3543/4	3543/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	4014												
222	222	886	886	0.0	1/2	1/2	Dynamic	4/4	1	1	0				f											
222	222	886	886	0.75	1/2	1/2	Chord	4/4	1	1	3/16	1/8	3/2	4015										861		
222	222	3547/4	3547/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	4016												
222	222	887	887	0.0	3/4	3/4	Spanner	4/4	1	1	0															72
222	222	887	887	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	4017										862		72
222	222	3551/4	3551/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	4018												72
222	222	884	884	0.75	0	0	Chord	4/4	2	1	3/16	1/8	3/2	4019										863		
222	222	3539/4	3539/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	4020												
222	222	885	885	0.75	1/4	1/4	Chord	4/4	2	1	3/16	1/8	3/2	4021										864		
222	222	3543/4	3543/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	4022												
222	222	886	886	0.0	1/2	1/2	Dynamic	4/4	2	1	0				f											
222	222	886	886	0.75	1/2	1/2	Chord	4/4	2	1	3/16	1/8	3/2	4023										865		
222	222	3547/4	3547/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	4024												
222	222	887	887	0.0	3/4	3/4	Spanner	4/4	2	1	0															73
222	222	887	887	0.75	3/4	3/4	Chord	4/4	2	1	3/16	1/8	3/2	4025										866		73
222	222	3551/4	3551/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	4026												73
222	222	884	884	0.75	0	0	Chord	4/4	3	1	3/16	1/8	3/2	4027										867		
222	222	3539/4	3539/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16	1/16	1	4028												
222	222	885	885	0.75	1/4	1/4	Chord	4/4	3	1	3/16	1/8	3/2	4029										868		
222	222	3543/4	3543/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16	1/16	1	4030												
222	222	886	886	0.0	1/2	1/2	Dynamic	4/4	3	1	0				f											
222	222	886	886	0.75	1/2	1/2	Chord	4/4	3	1	3/16	1/8	3/2	4031										869		
222	222	3547/4	3547/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16	1/16	1	4032												
222	222	887	887	0.0	3/4	3/4	Spanner	4/4	3	1	0															74
222	222	887	887	0.75	3/4	3/4	Chord	4/4	3	1	3/16	1/8	3/2	4033										870		74
222	222	3551/4	3551/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16	1/16	1	4034												74
222	222	884	884	0.75	0	0	Chord	4/4	4	1	3/16	1/8	3/2	4035										871		
222	222	3539/4	3539/4	0.25	3/16	3/16	Chord	4/4	4	1	1/16	1/16	1	4036												
222	222	885	885	0.75	1/4	1/4	Chord	4/4	4	1	3/16	1/8	3/2	4037										872		
222	222	3543/4	3543/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16	1/16	1	4038												
222	222	886	886	0.0	1/2	1/2	Dynamic	4/4	4	1	0				f											
222	222	886	886	0.75	1/2	1/2	Chord	4/4	4	1	3/16	1/8	3/2	4039										873		
222	222	3547/4	3547/4	0.25	11/16	11/16	Chord	4/4	4	1	1/16	1/16	1	4040												
222	222	887	887	0.0	3/4	3/4	Spanner	4/4	4	1	0															75
222	222	887	887	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	4041		articStaccatoAbove								874		75
222	222	1775/2	1775/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	4042		articStaccatoAbove										75
223	223	888	888	0.0	0	0	Spanner	4/4	1	1	0															
223	223	2668/3	2668/3	0.0	1/3	1/3	StaffText	4/4	1	1	0						"<font size=""9.7197""/><font face=""Times New Roman""/>p  non legato"									
223	223	2668/3	2668/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12	1/8	2/3	4043												
223	223	2669/3	2669/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12	1/8	2/3	4044												
223	223	890	890	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12	1/8	2/3	4045												
223	223	2671/3	2671/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12	1/8	2/3	4046												
223	223	2672/3	2672/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12	1/8	2/3	4047												
223	223	891	891	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	4048												
223	223	888	888	0.0	0	0	Spanner	4/4	2	1	0															
223	223	2665/3	2665/3	0.0	1/12	1/12	StaffText	4/4	2	1	0						"<font size=""9.7197""/><font face=""Times New Roman""/>p non legato"									
223	223	2665/3	2665/3	0.3333333333333333	1/12	1/12	Chord	4/4	2	1	1/12	1/8	2/3	4049												
223	223	2666/3	2666/3	0.3333333333333333	1/6	1/6	Chord	4/4	2	1	1/12	1/8	2/3	4050												
223	223	889	889	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	4051												
223	223	890	890	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	4052												
223	223	891	891	0.3333333333333333	3/4	3/4	Chord	4/4	2	1	1/12	1/8	2/3	4053												
223	223	2674/3	2674/3	0.3333333333333333	5/6	5/6	Chord	4/4	2	1	1/12	1/8	2/3	4054												
223	223	2675/3	2675/3	0.3333333333333333	11/12	11/12	Chord	4/4	2	1	1/12	1/8	2/3	4055												
223	223	888	888	0.0	0	0	Spanner	4/4	3	1	0															
223	223	888	888	0.0	0	0	Spanner	4/4	4	1	0															
224	224	1789/2	1789/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	4056												
224	224	895	895	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	4057												
224	224	1791/2	1791/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	4058												
224	224	892	892	0.3333333333333333	0	0	Chord	4/4	2	1	1/12	1/8	2/3	4059												
224	224	2677/3	2677/3	0.3333333333333333	1/12	1/12	Chord	4/4	2	1	1/12	1/8	2/3	4060												
224	224	2678/3	2678/3	0.3333333333333333	1/6	1/6	Chord	4/4	2	1	1/12	1/8	2/3	4061												
224	224	893	893	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	4062												
224	224	2683/3	2683/3	0.3333333333333333	7/12	7/12	Chord	4/4	2	1	1/12	1/8	2/3	4063												
224	224	2684/3	2684/3	0.3333333333333333	2/3	2/3	Chord	4/4	2	1	1/12	1/8	2/3	4064												
224	224	895	895	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	4065												
224	224	892	892	0.0	0	0	StaffText	4/4	3	1	0						"<font size=""9.7197""/><font face=""Times New Roman""/>p  dolce"									
224	224	892	892	1.75	0	0	Chord	4/4	3	1	7/16	1/4	7/4	4066										875		
224	224	3575/4	3575/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16	1/16	1	4067												
224	224	894	894	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	4068		articStaccatoAbove								876		
224	224	895	895	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	4069		articStaccatoAbove										
224	224	894	894	0.0	1/2	1/2	Dynamic	4/4	4	1	0				p											
224	224	894	894	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	4070										877		
225	225	896	896	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	4071										878		
225	225	897	897	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	4072										878		
225	225	1795/2	1795/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	4073										878		
225	225	898	898	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	4074										878		
225	225	899	899	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	4075										878		
225	225	1799/2	1799/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	4076												
225	225	2689/3	2689/3	0.3333333333333333	1/12	1/12	Chord	4/4	2	1	1/12	1/8	2/3	4077												
225	225	2690/3	2690/3	0.3333333333333333	1/6	1/6	Chord	4/4	2	1	1/12	1/8	2/3	4078												
225	225	897	897	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	4079												
225	225	2695/3	2695/3	0.3333333333333333	7/12	7/12	Chord	4/4	2	1	1/12	1/8	2/3	4080												
225	225	2696/3	2696/3	0.3333333333333333	2/3	2/3	Chord	4/4	2	1	1/12	1/8	2/3	4081												
225	225	899	899	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	4082												
225	225	896	896	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	4083										879		
225	225	897	897	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	4084										879		
225	225	1795/2	1795/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	4085										879		
225	225	898	898	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	4086										879		
225	225	899	899	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	4087										879		
225	225	1799/2	1799/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	4088												
225	225	896	896	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	4089										877		
225	225	898	898	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	4090										877		
225	225	899	899	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	4091										877		
225	225	1799/2	1799/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	4092												
226	226	900	900	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	4093										880		
226	226	1803/2	1803/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	4094												
226	226	902	902	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	4095										881		
226	226	1807/2	1807/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	4096												
226	226	2701/3	2701/3	0.3333333333333333	1/12	1/12	Chord	4/4	2	1	1/12	1/8	2/3	4097												
226	226	2702/3	2702/3	0.3333333333333333	1/6	1/6	Chord	4/4	2	1	1/12	1/8	2/3	4098												
226	226	901	901	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	4099												
226	226	2707/3	2707/3	0.3333333333333333	7/12	7/12	Chord	4/4	2	1	1/12	1/8	2/3	4100												
226	226	2708/3	2708/3	0.3333333333333333	2/3	2/3	Chord	4/4	2	1	1/12	1/8	2/3	4101												
226	226	903	903	0.3333333333333333	3/4	3/4	Chord	4/4	2	1	1/12	1/8	2/3	4102												
226	226	2710/3	2710/3	0.3333333333333333	5/6	5/6	Chord	4/4	2	1	1/12	1/8	2/3	4103												
226	226	2711/3	2711/3	0.3333333333333333	11/12	11/12	Chord	4/4	2	1	1/12	1/8	2/3	4104												
226	226	900	900	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	4105										882		
226	226	1803/2	1803/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	4106												
226	226	902	902	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	4107										883		
226	226	1807/2	1807/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	4108												
226	226	900	900	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	4109										884		
226	226	901	901	2.0	1/4	1/4	Chord	4/4	4	1	1/2	1/2	1	4110										884		
226	226	903	903	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	4111												
227	227	1809/2	1809/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	4112										885		
227	227	905	905	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	4113										885		
227	227	1811/2	1811/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	4114										885		
227	227	906	906	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	4115										885		
227	227	1813/2	1813/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	4116												
227	227	907	907	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	4117										886		
227	227	1815/2	1815/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	4118												
227	227	904	904	0.3333333333333333	0	0	Chord	4/4	2	1	1/12	1/8	2/3	4119												
227	227	2713/3	2713/3	0.3333333333333333	1/12	1/12	Chord	4/4	2	1	1/12	1/8	2/3	4120												
227	227	2714/3	2714/3	0.3333333333333333	1/6	1/6	Chord	4/4	2	1	1/12	1/8	2/3	4121												
227	227	905	905	0.3333333333333333	1/4	1/4	Chord	4/4	2	1	1/12	1/8	2/3	4122												
227	227	2716/3	2716/3	0.3333333333333333	1/3	1/3	Chord	4/4	2	1	1/12	1/8	2/3	4123												
227	227	2717/3	2717/3	0.3333333333333333	5/12	5/12	Chord	4/4	2	1	1/12	1/8	2/3	4124												
227	227	906	906	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	4125												
227	227	904	904	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	4126												
227	227	2719/3	2719/3	0.3333333333333333	7/12	7/12	Chord	4/4	3	1	1/12	1/8	2/3	4127												
227	227	2720/3	2720/3	0.3333333333333333	2/3	2/3	Chord	4/4	3	1	1/12	1/8	2/3	4128												
227	227	907	907	0.3333333333333333	3/4	3/4	Chord	4/4	3	1	1/12	1/8	2/3	4129												
227	227	2722/3	2722/3	0.3333333333333333	5/6	5/6	Chord	4/4	3	1	1/12	1/8	2/3	4130												
227	227	2723/3	2723/3	0.3333333333333333	11/12	11/12	Chord	4/4	3	1	1/12	1/8	2/3	4131												
227	227	904	904	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	4132												
227	227	906	906	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	4133										887		
227	227	1813/2	1813/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	4134												
227	227	907	907	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	4135										888		
227	227	1815/2	1815/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	4136												
228	228	908	908	0.0	0	0	Spanner	4/4	1	1	0														34	
228	228	908	908	1.75	0	0	Chord	4/4	1	1	7/16	1/4	7/4	4137										889	34	
228	228	3639/4	3639/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	4138											34	
228	228	910	910	0.0	1/2	1/2	StaffText	4/4	1	1	0						"<font size=""9.7197""/><font face=""Times New Roman""/><i>piu cresc.</i>"									
228	228	910	910	0.0	1/2	1/2	Spanner	4/4	1	1	0															
228	228	910	910	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	4139		articStaccatoAbove								890		
228	228	911	911	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	4140		articStaccatoAbove										
228	228	908	908	0.0	0	0	Spanner	4/4	2	1	0														35	
228	228	2725/3	2725/3	0.3333333333333333	1/12	1/12	Chord	4/4	2	1	1/12	1/8	2/3	4141											35	
228	228	2726/3	2726/3	0.3333333333333333	1/6	1/6	Chord	4/4	2	1	1/12	1/8	2/3	4142											35	
228	228	909	909	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	4143											35	
228	228	910	910	0.0	1/2	1/2	Spanner	4/4	2	1	0															
228	228	2731/3	2731/3	0.3333333333333333	7/12	7/12	Chord	4/4	2	1	1/12	1/8	2/3	4144												
228	228	2732/3	2732/3	0.3333333333333333	2/3	2/3	Chord	4/4	2	1	1/12	1/8	2/3	4145												
228	228	911	911	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	4146												
228	228	908	908	0.0	0	0	Spanner	4/4	3	1	0														36	
228	228	908	908	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	4147											36	
228	228	2728/3	2728/3	0.3333333333333333	1/3	1/3	Chord	4/4	3	1	1/12	1/8	2/3	4148											36	
228	228	2729/3	2729/3	0.3333333333333333	5/12	5/12	Chord	4/4	3	1	1/12	1/8	2/3	4149											36	
228	228	910	910	0.0	1/2	1/2	StaffText	4/4	3	1	0						"<font size=""9.7197""/><font face=""Times New Roman""/><i>piu cresc.</i>"									
228	228	910	910	0.0	1/2	1/2	Spanner	4/4	3	1	0															
228	228	910	910	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	4150												
228	228	2734/3	2734/3	0.3333333333333333	5/6	5/6	Chord	4/4	3	1	1/12	1/8	2/3	4151												
228	228	2735/3	2735/3	0.3333333333333333	11/12	11/12	Chord	4/4	3	1	1/12	1/8	2/3	4152												
228	228	908	908	0.0	0	0	Spanner	4/4	4	1	0														37	
228	228	908	908	1.75	0	0	Chord	4/4	4	1	7/16	1/4	7/4	4153										891	37	
228	228	3639/4	3639/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16	1/16	1	4154											37	
228	228	910	910	0.0	1/2	1/2	StaffText	4/4	4	1	0						"<font size=""9.7197""/><font face=""Times New Roman""/><i>piu cresc.</i>"									
228	228	910	910	0.0	1/2	1/2	StaffText	4/4	4	1	0						"<font size=""9.7197""/><font face=""Times New Roman""/><i>piu cresc.</i>"									
228	228	910	910	0.0	1/2	1/2	Spanner	4/4	4	1	0															
228	228	910	910	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	4155		articStaccatoAbove								892		
228	228	911	911	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	4156		articStaccatoAbove										
229	229	912	912	0.0	0	0	StaffText	4/4	1	1	0						"<font size=""9.7197""/><font face=""Times New Roman""/><i>dim.</i>"									
229	229	912	912	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	4157										893		
229	229	913	913	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	4158										893		
229	229	1827/2	1827/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	4159										893		
229	229	914	914	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	4160										893		
229	229	915	915	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	4161										893		
229	229	1831/2	1831/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	4162												
229	229	2737/3	2737/3	0.0	1/12	1/12	StaffText	4/4	2	1	0						"<font size=""9.7197""/><font face=""Times New Roman""/><i>dim.</i>"									
229	229	2737/3	2737/3	0.3333333333333333	1/12	1/12	Chord	4/4	2	1	1/12	1/8	2/3	4163												
229	229	2738/3	2738/3	0.3333333333333333	1/6	1/6	Chord	4/4	2	1	1/12	1/8	2/3	4164												
229	229	913	913	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	4165												
229	229	2743/3	2743/3	0.3333333333333333	7/12	7/12	Chord	4/4	2	1	1/12	1/8	2/3	4166												
229	229	2744/3	2744/3	0.3333333333333333	2/3	2/3	Chord	4/4	2	1	1/12	1/8	2/3	4167												
229	229	915	915	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	4168												
229	229	912	912	0.0	0	0	StaffText	4/4	3	1	0						"<font size=""9.7197""/><font face=""Times New Roman""/><i>dim.</i>"									
229	229	912	912	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	4169												
229	229	2740/3	2740/3	0.3333333333333333	1/3	1/3	Chord	4/4	3	1	1/12	1/8	2/3	4170												
229	229	2741/3	2741/3	0.3333333333333333	5/12	5/12	Chord	4/4	3	1	1/12	1/8	2/3	4171												
229	229	914	914	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	4172												
229	229	2746/3	2746/3	0.3333333333333333	5/6	5/6	Chord	4/4	3	1	1/12	1/8	2/3	4173												
229	229	2747/3	2747/3	0.3333333333333333	11/12	11/12	Chord	4/4	3	1	1/12	1/8	2/3	4174												
229	229	912	912	0.0	0	0	StaffText	4/4	4	1	0						"<font size=""9.7197""/><font face=""Times New Roman""/><i>dim.</i>"									
229	229	912	912	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	4175										894		
229	229	913	913	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	4176										894		
229	229	1827/2	1827/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	4177										894		
